"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez","symbol","chr","start","end","strand","biotype","description"
"80","ENSG00000067113",1761.91047826907,-0.90163602946803,0.222743773684609,-4.04786187534332,5.16876318623987e-05,0.000895662682558385,8611,"PPAP2A","5",55424854,55535050,-1,"protein_coding","phosphatidic acid phosphatase type 2A [Source:HGNC Symbol;Acc:HGNC:9228]"
"204","ENSG00000099849",41.6031871944642,1.3438141276829,0.331959859414586,4.04812235446999,5.16301559112914e-05,0.000895662682558385,8045,"RASSF7","11",560404,564021,1,"protein_coding","Ras association (RalGDS/AF-6) domain family (N-terminal) member 7 [Source:HGNC Symbol;Acc:HGNC:1166]"
"1419","ENSG00000260549",78.3518099819245,0.913981643005075,0.226225203850902,4.04014065385681,5.34191551377173e-05,0.000924609262355119,4500,"MT1L","16",56617476,56618818,1,"unitary_pseudogene","metallothionein 1L (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:7404]"
"593","ENSG00000135048",957.33779277493,0.856533689769696,0.212095192529969,4.03843990781954,5.38078734953551e-05,0.000930274251241043,23670,"TMEM2","9",71683366,71816690,-1,"protein_coding","transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:11869]"
"652","ENSG00000138185",883.697564675488,-0.451287204644589,0.111768477608281,-4.03769662342751,5.39785970063346e-05,0.000932161746477694,953,"ENTPD1","10",95711779,95877266,1,"protein_coding","ectonucleoside triphosphate diphosphohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:3363]"
"727","ENSG00000145386",194.391353411548,1.01653036711343,0.252012324530204,4.03365338980316,5.49163044553101e-05,0.0009472749783322,890,"CCNA2","4",121816444,121823933,-1,"protein_coding","cyclin A2 [Source:HGNC Symbol;Acc:HGNC:1578]"
"948","ENSG00000164330",893.415644706184,0.983499576327021,0.244139749784929,4.02842870607272,5.61508829000258e-05,0.000967468852697258,1879,"EBF1","5",158695916,159099761,-1,"protein_coding","early B-cell factor 1 [Source:HGNC Symbol;Acc:HGNC:3126]"
"85","ENSG00000067900",2681.71327474107,0.517427792793745,0.128453700150125,4.02812680513698,5.62230188175046e-05,0.000967610931808076,6093,"ROCK1","18",20946906,21111851,-1,"protein_coding","Rho-associated, coiled-coil containing protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:10251]"
"341","ENSG00000109775",373.655383457226,-0.485482984998212,0.120538657810624,-4.0276123346333,5.63461481986531e-05,0.000968629301326449,55325,"UFSP2","4",185399540,185425985,-1,"protein_coding","UFM1-specific peptidase 2 [Source:HGNC Symbol;Acc:HGNC:25640]"
"1248","ENSG00000187079",8379.32143333662,0.735507764396393,0.182648544131925,4.02690187262125,5.65166046482758e-05,0.000970458024260926,7003,"TEAD1","11",12674591,12944483,1,"protein_coding","TEA domain family member 1 (SV40 transcriptional enhancer factor) [Source:HGNC Symbol;Acc:HGNC:11714]"
"1083","ENSG00000171604",690.973438416552,-0.593340182253453,0.147393313448082,-4.02555698337327,5.6840613331126e-05,0.00097491629546988,51523,"CXXC5","5",139647299,139683882,1,"protein_coding","CXXC finger protein 5 [Source:HGNC Symbol;Acc:HGNC:26943]"
"603","ENSG00000135604",21.8444407968503,2.51205597684818,0.624235891230761,4.02420945693357,5.71670214615903e-05,0.000979405588275775,8676,"STX11","6",144150526,144188370,1,"protein_coding","syntaxin 11 [Source:HGNC Symbol;Acc:HGNC:11429]"
"250","ENSG00000102524",61.3208583705836,-1.09685533127727,0.272979267191992,-4.01809024751255,5.86717273188296e-05,0.00100404893812845,10673,"TNFSF13B","13",108251240,108308484,1,"protein_coding","tumor necrosis factor (ligand) superfamily, member 13b [Source:HGNC Symbol;Acc:HGNC:11929]"
"712","ENSG00000143811",716.421895117449,0.436937344860756,0.108826907919763,4.01497527783208,5.94520261984398e-05,0.00101625387897897,29920,"PYCR2","1",225919877,225924340,-1,"protein_coding","pyrroline-5-carboxylate reductase family, member 2 [Source:HGNC Symbol;Acc:HGNC:30262]"
"941","ENSG00000164171",847.020591560988,-0.960172554663183,0.23916681526877,-4.01465627070446,5.95324897725075e-05,0.00101648202661175,3673,"ITGA2","5",52989326,53094779,1,"protein_coding","integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor) [Source:HGNC Symbol;Acc:HGNC:6137]"
"471","ENSG00000123411",243.779202676457,-0.571784199723355,0.142455624052484,-4.01377062875872,5.97564172760924e-05,0.00101915646356579,64375,"IKZF4","12",56007659,56038435,1,"protein_coding","IKAROS family zinc finger 4 (Eos) [Source:HGNC Symbol;Acc:HGNC:13179]"
"1265","ENSG00000188878",174.480157095274,-0.561152402633831,0.139833495650723,-4.01300418059691,5.99508511513691e-05,0.00102132243046961,NA,"FBF1","17",75909574,75941140,-1,"protein_coding","Fas (TNFRSF6) binding factor 1 [Source:HGNC Symbol;Acc:HGNC:24674]"
"1190","ENSG00000182551",1548.11201897203,0.63180456852532,0.15765495921543,4.0075147123154,6.13610403065987e-05,0.00104417186004881,55256,"ADI1","2",3497361,3519736,-1,"protein_coding","acireductone dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:30576]"
"1221","ENSG00000184898",756.855217463227,-0.676806715837973,0.168964826436056,-4.00560714388749,6.18583861314987e-05,0.00105145371263922,375287,"RBM43","2",151247940,151261879,-1,"protein_coding","RNA binding motif protein 43 [Source:HGNC Symbol;Acc:HGNC:24790]"
"838","ENSG00000156050",196.734583063372,-0.743835371989118,0.185816335161236,-4.00306771384593,6.25263965605274e-05,0.00106161690124348,145483,"FAM161B","14",73931501,73950414,-1,"protein_coding","family with sequence similarity 161, member B [Source:HGNC Symbol;Acc:HGNC:19854]"
"1354","ENSG00000205765",1156.64047276682,0.389813726446777,0.097389148935805,4.00264023976353,6.26395152618426e-05,0.00106234653823136,285636,"C5orf51","5",41904188,41921636,1,"protein_coding","chromosome 5 open reading frame 51 [Source:HGNC Symbol;Acc:HGNC:27750]"
"335","ENSG00000109654",1322.98666494407,-0.890617709665525,0.222605490854486,-4.00087934150604,6.31075321993757e-05,0.00106908677310911,23321,"TRIM2","4",153152342,153339320,1,"protein_coding","tripartite motif containing 2 [Source:HGNC Symbol;Acc:HGNC:15974]"
"1394","ENSG00000240303",1083.99592058352,-0.609919882323131,0.152470172065274,-4.00025706052208,6.32737140935303e-05,0.00107070435748214,84129,"ACAD11","3",132558138,132660723,-1,"protein_coding","acyl-CoA dehydrogenase family, member 11 [Source:HGNC Symbol;Acc:HGNC:30211]"
"1423","ENSG00000271254",841.251022733698,-0.834992409362476,0.208781516026361,-3.99935983440721,6.35140502344293e-05,0.00107357175312548,NA,"AC240274.1","KI270711.1",4612,29626,-1,"protein_coding",""
"1224","ENSG00000185122",1187.34656938723,0.449256847034371,0.112441742414773,3.99546322732318,6.45678791580795e-05,0.00109016781477047,3297,"HSF1","8",144291591,144314722,1,"protein_coding","heat shock transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:5224]"
"1140","ENSG00000176148",490.633692441163,0.439503481996859,0.110091132285005,3.99217877838761,6.54689840878563e-05,0.00110415118486702,55346,"TCP11L1","11",33039417,33105943,1,"protein_coding","t-complex 11, testis-specific-like 1 [Source:HGNC Symbol;Acc:HGNC:25655]"
"814","ENSG00000153936",2068.23080136549,0.949285374599483,0.238104520928222,3.98684313468222,6.69582633978831e-05,0.00112801212364954,9653,"HS2ST1","1",86914648,87109998,1,"protein_coding","heparan sulfate 2-O-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:5193]"
"728","ENSG00000145390",8772.6510358532,2.38067502360023,0.597790203433032,3.98245908000553,6.82058707995068e-05,0.00114775323695392,54532,"USP53","4",119212587,119295517,1,"protein_coding","ubiquitin specific peptidase 53 [Source:HGNC Symbol;Acc:HGNC:29255]"
"476","ENSG00000123685",43.7815042516856,2.01829201443133,0.506972391899883,3.98106888398353,6.86060622094735e-05,0.00115320622881518,55509,"BATF3","1",212686418,212699985,-1,"protein_coding","basic leucine zipper transcription factor, ATF-like 3 [Source:HGNC Symbol;Acc:HGNC:28915]"
"453","ENSG00000121691",2105.15535143999,0.771098495117526,0.193792101171191,3.97899857866941,6.92061546408302e-05,0.00116200356101483,847,"CAT","11",34438925,34472062,1,"protein_coding","catalase [Source:HGNC Symbol;Acc:HGNC:1516]"
"1032","ENSG00000168792",440.601670105704,0.674108304102238,0.169477973889113,3.97755701601259,6.96269308304721e-05,0.00116777393956534,116236,"ABHD15","17",29560547,29567137,-1,"protein_coding","abhydrolase domain containing 15 [Source:HGNC Symbol;Acc:HGNC:26971]"
"309","ENSG00000106772",5611.35118512175,0.721131202719317,0.181389918501395,3.97558590178081,7.0206195971657e-05,0.00117618676768888,158471,"PRUNE2","9",76611376,76906087,-1,"protein_coding","prune homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:25209]"
"1304","ENSG00000197217",1659.06085982508,0.449998031352034,0.113205778705558,3.97504470617577,7.03660368802809e-05,0.00117756202049929,9583,"ENTPD4","8",23385783,23457695,-1,"protein_coding","ectonucleoside triphosphate diphosphohydrolase 4 [Source:HGNC Symbol;Acc:HGNC:14573]"
"1395","ENSG00000240771",1308.42168304723,0.533465205860115,0.134217599293154,3.9746293233493,7.04889527277368e-05,0.00117831698571918,115557,"ARHGEF25","12",57610180,57619379,1,"protein_coding","Rho guanine nucleotide exchange factor (GEF) 25 [Source:HGNC Symbol;Acc:HGNC:30275]"
"566","ENSG00000132740",321.815140480919,1.10595083477566,0.278310506674569,3.97380195232392,7.073438538837e-05,0.00118111606031628,3508,"IGHMBP2","11",68903842,68940602,1,"protein_coding","immunoglobulin mu binding protein 2 [Source:HGNC Symbol;Acc:HGNC:5542]"
"1223","ENSG00000185112",579.750625298669,1.23795795203893,0.311551068236517,3.97353139902931,7.08148179949311e-05,0.00118115684860488,131583,"FAM43A","3",194686544,194689037,1,"protein_coding","family with sequence similarity 43, member A [Source:HGNC Symbol;Acc:HGNC:26888]"
"789","ENSG00000150938",11674.9790619195,1.04745327610125,0.263670275476721,3.97258763509628,7.10960667637348e-05,0.0011845433785883,51232,"CRIM1","2",36355926,36551135,1,"protein_coding","cysteine rich transmembrane BMP regulator 1 (chordin-like) [Source:HGNC Symbol;Acc:HGNC:2359]"
"17","ENSG00000011485",1024.18238104288,0.541651170790694,0.136361338860787,3.97217551041847,7.12192141956125e-05,0.00118529120768412,5536,"PPP5C","19",46346994,46392981,1,"protein_coding","protein phosphatase 5, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9322]"
"540","ENSG00000131148",395.701224753843,0.514366783977712,0.129605428656425,3.96871326540853,7.22617689623304e-05,0.00120000492427028,10328,"EMC8","16",85771758,85799608,-1,"protein_coding","ER membrane protein complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:7864]"
"1408","ENSG00000246705",700.491044670406,0.777323288668181,0.19585268374829,3.96891823891062,7.21996472583994e-05,0.00120000492427028,55766,"H2AFJ","12",14774383,14778002,1,"protein_coding","H2A histone family, member J [Source:HGNC Symbol;Acc:HGNC:14456]"
"1316","ENSG00000197879",8271.73629159623,0.523724913721923,0.13205927684867,3.9658320582966,7.3140349394023e-05,0.00121326461289428,4641,"MYO1C","17",1464098,1492812,-1,"protein_coding","myosin IC [Source:HGNC Symbol;Acc:HGNC:7597]"
"924","ENSG00000163554",15.8616542910259,-3.27370941723081,0.82553974063741,-3.96553824859253,7.32305076840779e-05,0.00121343111474328,6708,"SPTA1","1",158610706,158686698,-1,"protein_coding","spectrin, alpha, erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11272]"
"449","ENSG00000120802",527.465716459401,-0.572328245664106,0.144476906100287,-3.96138221057164,7.45171400530109e-05,0.00123340118699765,7112,"TMPO","12",98515512,98550379,1,"protein_coding","thymopoietin [Source:HGNC Symbol;Acc:HGNC:11875]"
"599","ENSG00000135446",1921.53408569472,-0.722359550876609,0.182486903509465,-3.95841858777083,7.54476487581632e-05,0.00124743956380173,1019,"CDK4","12",57747727,57756013,-1,"protein_coding","cyclin-dependent kinase 4 [Source:HGNC Symbol;Acc:HGNC:1773]"
"481","ENSG00000124422",5111.00474843258,-0.414291698914167,0.104698172297883,-3.95700984860978,7.58938029410086e-05,0.00125344781411295,23326,"USP22","17",20999593,21043760,-1,"protein_coding","ubiquitin specific peptidase 22 [Source:HGNC Symbol;Acc:HGNC:12621]"
"1034","ENSG00000168884",664.528543304806,0.573758312071961,0.145032263796591,3.95607361460386,7.61916912684428e-05,0.00125699691095922,79155,"TNIP2","4",2741648,2756376,-1,"protein_coding","TNFAIP3 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:19118]"
"692","ENSG00000142279",681.414026375336,0.801440254070325,0.202646503634762,3.9548684023426,7.65767902299499e-05,0.00126197550384395,126374,"WTIP","19",34481638,34512304,1,"protein_coding","Wilms tumor 1 interacting protein [Source:HGNC Symbol;Acc:HGNC:20964]"
"1016","ENSG00000167992",255.217068557592,-1.36412676129182,0.345601978802728,-3.94710344546514,7.9102385154564e-05,0.00130218002518029,220001,"VWCE","11",61258286,61295424,-1,"protein_coding","von Willebrand factor C and EGF domains [Source:HGNC Symbol;Acc:HGNC:26487]"
"191","ENSG00000095585",25.0798181696011,-2.70620712125335,0.686327492507875,-3.94302596179665,8.04599415389642e-05,0.00132308991814073,29760,"BLNK","10",96191702,96271587,-1,"protein_coding","B-cell linker [Source:HGNC Symbol;Acc:HGNC:14211]"
"834","ENSG00000155893",444.510801745124,-0.767767905108277,0.194729620195121,-3.94273816350571,8.05565884604203e-05,0.00132324244276905,92370,"PXYLP1","3",141228726,141294906,1,"protein_coding","2-phosphoxylose phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:26303]"
"109","ENSG00000073111",166.135682366906,-0.686524524184098,0.174176964583643,-3.94153455266133,8.09619691605183e-05,0.00132846047988738,4171,"MCM2","3",127598223,127622436,1,"protein_coding","minichromosome maintenance complex component 2 [Source:HGNC Symbol;Acc:HGNC:6944]"
"986","ENSG00000166347",1008.67919900532,0.581757396616786,0.147616096493158,3.94101598970103,8.1137216817392e-05,0.00132989518257511,1528,"CYB5A","18",74250847,74292016,-1,"protein_coding","cytochrome b5 type A (microsomal) [Source:HGNC Symbol;Acc:HGNC:2570]"
"95","ENSG00000070388",10.7747815623296,2.50365678720724,0.635518887568521,3.93954740949741,8.16354691599981e-05,0.00133661533019262,27006,"FGF22","19",639879,644371,1,"protein_coding","fibroblast growth factor 22 [Source:HGNC Symbol;Acc:HGNC:3679]"
"663","ENSG00000138802",1247.33880424721,0.49143318153601,0.124865848411277,3.93568928404949,8.29582486939678e-05,0.00135680634608007,10427,"SEC24B","4",109433772,109540896,1,"protein_coding","SEC24 family member B [Source:HGNC Symbol;Acc:HGNC:10704]"
"301","ENSG00000106086",475.13757763951,0.710133116379311,0.180500961288038,3.93423453987097,8.34622545670982e-05,0.00136172985793325,84725,"PLEKHA8","7",30027404,30130483,1,"protein_coding","pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 8 [Source:HGNC Symbol;Acc:HGNC:30037]"
"318","ENSG00000107796",5782.98458788473,1.10058102416291,0.279755706448507,3.93407890811153,8.35163452568065e-05,0.00136172985793325,59,"ACTA2","10",88935074,88991390,-1,"protein_coding","actin, alpha 2, smooth muscle, aorta [Source:HGNC Symbol;Acc:HGNC:130]"
"503","ENSG00000126785",708.605700728383,-1.31639789347566,0.334617104645372,-3.93404244792203,8.35290219887747e-05,0.00136172985793325,57381,"RHOJ","14",63204114,63293219,1,"protein_coding","ras homolog family member J [Source:HGNC Symbol;Acc:HGNC:688]"
"1276","ENSG00000196155",246.133839797744,-1.1810449669426,0.300909178894441,-3.92492170322563,8.67579517687596e-05,0.00141284858014824,25894,"PLEKHG4","16",67277510,67289499,1,"protein_coding","pleckstrin homology domain containing, family G (with RhoGef domain) member 4 [Source:HGNC Symbol;Acc:HGNC:24501]"
"1163","ENSG00000178662",38.9595681210216,-1.27127402986014,0.324158470700927,-3.92176711320011,8.79019310300931e-05,0.00142994065032305,80034,"CSRNP3","2",165469647,165689407,1,"protein_coding","cysteine-serine-rich nuclear protein 3 [Source:HGNC Symbol;Acc:HGNC:30729]"
"279","ENSG00000104695",1955.63168257877,0.58204058928518,0.148624469798615,3.91618277981976,8.9962053296742e-05,0.00146188336607206,5516,"PPP2CB","8",30774457,30814314,-1,"protein_coding","protein phosphatase 2, catalytic subunit, beta isozyme [Source:HGNC Symbol;Acc:HGNC:9300]"
"299","ENSG00000106003",16.761580201299,-2.56172859135965,0.654256726700663,-3.91547917937067,9.02248310795601e-05,0.00146458206505888,3955,"LFNG","7",2512529,2529177,1,"protein_coding","LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:6560]"
"1359","ENSG00000206527",614.539799532231,0.633261790642828,0.161781801976847,3.91429556912374,9.06685173719277e-05,0.00147020845353088,201562,"HACD2","3",123490820,123585185,-1,"protein_coding","3-hydroxyacyl-CoA dehydratase 2 [Source:HGNC Symbol;Acc:HGNC:9640]"
"433","ENSG00000118507",103.319466670868,0.756483471735203,0.193329264156671,3.91292790067291,9.11837658905333e-05,0.0014769819619381,9465,"AKAP7","6",131135666,131283535,1,"protein_coding","A kinase (PRKA) anchor protein 7 [Source:HGNC Symbol;Acc:HGNC:377]"
"766","ENSG00000148468",548.269521959615,-0.693201961602635,0.177179681162387,-3.91242357506733,9.13744599699251e-05,0.00147848952590226,221061,"FAM171A1","10",15211643,15371062,-1,"protein_coding","family with sequence similarity 171, member A1 [Source:HGNC Symbol;Acc:HGNC:23522]"
"1228","ENSG00000185262",367.513612637025,0.828616674781166,0.212015024720788,3.90829223481878,9.29508327307657e-05,0.0015023909943516,283991,"UBALD2","17",76265202,76271299,1,"protein_coding","UBA-like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28438]"
"461","ENSG00000122786",23002.7887723344,0.738522793037077,0.189036369585809,3.90677621801154,9.35357059357763e-05,0.00151023269338735,800,"CALD1","7",134744252,134970728,1,"protein_coding","caldesmon 1 [Source:HGNC Symbol;Acc:HGNC:1441]"
"1135","ENSG00000175471",157.920966648959,1.81593185219379,0.46511241081203,3.90428595320299,9.45039899153118e-05,0.00152424166908136,79772,"MCTP1","5",94703741,95284575,-1,"protein_coding","multiple C2 domains, transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:26183]"
"26","ENSG00000019991",1233.35997195144,-1.02160406269199,0.261975013912794,-3.89962404213122,9.63421697679221e-05,0.00154912493876155,3082,"HGF","7",81699006,81770438,-1,"protein_coding","hepatocyte growth factor (hepapoietin A; scatter factor) [Source:HGNC Symbol;Acc:HGNC:4893]"
"351","ENSG00000110768",1359.1828098629,0.379680788811415,0.0973641531355047,3.89959524716455,9.63536277526165e-05,0.00154912493876155,2965,"GTF2H1","11",18322295,18367044,1,"protein_coding","general transcription factor IIH, polypeptide 1, 62kDa [Source:HGNC Symbol;Acc:HGNC:4655]"
